WHYA,ONES6005,2010-11-30 00:00:00.0,10925,PUMP150MMVP150,Pumps - Large,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-11-30 00:00:00.0,10925,SCISSOR20E,Access - Scissor Lifts,ACCESS
WHYA,ONES6005,2010-11-30 00:00:00.0,10925,FORKLIFT2.5TLPGCONT,Materials Handling - Forklift,MATERIALS HANDLING
WHYA,ONES6005,2010-12-01 00:00:00.0,10926,BOOM66D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-01 00:00:00.0,10926,GENERATOR20KVAD,Generators - Diesel Small,GENERATORS & POWER DISTRIBUTION
WHYA,ONES6005,2010-12-02 00:00:00.0,10927,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-02 00:00:00.0,10927,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-02 00:00:00.0,10927,FORKLIFT2.5TLPGCONT,Materials Handling - Forklift,MATERIALS HANDLING
WHYA,ONES6005,2010-12-03 00:00:00.0,10928,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-04 00:00:00.0,10929,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-06 00:00:00.0,10931,CONT6.0X2.4,Containers,SITE ACCOMMODATION
WHYA,ONES6005,2010-12-06 00:00:00.0,10931,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-06 00:00:00.0,10931,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-06 00:00:00.0,10931,KNUCKLE60D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-06 00:00:00.0,10931,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-07 00:00:00.0,10932,SKIDSTEERMEDIUM,Earthmoving - Skid Steer - Loaders,EARTHMOVING
WHYA,ONES6005,2010-12-07 00:00:00.0,10932,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-07 00:00:00.0,10932,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-07 00:00:00.0,10932,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-12-07 00:00:00.0,10932,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-08 00:00:00.0,10933,SCISSOR20E,Access - Scissor Lifts,ACCESS
WHYA,ONES6005,2010-12-09 00:00:00.0,10934,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-12-09 00:00:00.0,10934,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-09 00:00:00.0,10934,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-09 00:00:00.0,10934,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-12-11 00:00:00.0,10936,BOOM66D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-11 00:00:00.0,10936,KNUCKLE125D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-13 00:00:00.0,10938,HOSESUCTION150MM,Pumps - Hoses,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-12-13 00:00:00.0,10938,PUMP150MMVP150,Pumps - Large,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,LIGHTTOWER6000WHYDMS,Lighting Towers,LIGHTING
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,LIGHTTOWER6000WMINE9M,Lighting Towers,LIGHTING
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,LIGHTTOWER4000WMETRO,Lighting Towers,LIGHTING
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,HOSELAYFLAT150MM,Pumps - Hoses,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,KNUCKLE60D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,BOOM66D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,HOSESUCTION150MM,Pumps - Hoses,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,PUMP150MMVP150,Pumps - Large,PUMPS & FLUID MANAGEMENT
WHYA,ONES6005,2010-12-14 00:00:00.0,10939,LIGHTTOWER4000WMETRO,Lighting Towers,LIGHTING
WHYA,ONES6005,2010-12-15 00:00:00.0,10940,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-15 00:00:00.0,10940,BOOM60D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-15 00:00:00.0,10940,WELD400ADUAL-DIESEL,Welders - Motorised,WELDING
WHYA,ONES6005,2010-12-15 00:00:00.0,10940,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-15 00:00:00.0,10940,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-16 00:00:00.0,10941,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-16 00:00:00.0,10941,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-16 00:00:00.0,10941,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-16 00:00:00.0,10941,COMP390TO400D,Air Compressors - Diesel Small,AIR & AIR ACCESSORIES
WHYA,ONES6005,2010-12-16 00:00:00.0,10941,SCISSOR20E,Access - Scissor Lifts,ACCESS
WHYA,ONES6005,2010-12-17 00:00:00.0,10942,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-17 00:00:00.0,10942,SKIDSTEERMEDIUM,Earthmoving - Skid Steer - Loaders,EARTHMOVING
WHYA,ONES6005,2010-12-17 00:00:00.0,10942,PLATECOMPACTORSMLP,Compaction - Rammers & Vibrating Plates,COMPACTION
WHYA,ONES6005,2010-12-18 00:00:00.0,10943,KNUCKLE45D,Access - Knuckle Booms,ACCESS
WHYA,ONES6005,2010-12-20 00:00:00.0,10945,BOOM86D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-20 00:00:00.0,10945,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-20 00:00:00.0,10945,BOOM46D,Access - Straight Booms,ACCESS
WHYA,ONES6005,2010-12-20 00:00:00.0,10945,BOOM46D,Access - Straight Booms,ACCESS
