customer_code,Sub_Type_V2,revenue,tot_revenue,subtype_weight
PROC1044,KB,8990.6,56529.69,0.159
PROC5328,TRBC,32.03,6699.95,0.0047
PROC5328,WHPR,55.71,6699.95,0.0083
PROC5328,IFL,102,6699.95,0.0152
PROC5328,DUNI,108.28,6699.95,0.0161
PROC5328,PUSM,111.52,6699.95,0.0166
PROC5328,RCS,187.48,6699.95,0.0279
PROC5328,PHD,205.26,6699.95,0.0306
PROC5328,E.1.1,279.6,6699.95,0.0417
PROC5328,RSDD,390,6699.95,0.0582
PROC5328,TPB,714.25,6699.95,0.1066
PROC5328,CMPR,758.79,6699.95,0.1132
PROC5328,TPG,871,6699.95,0.13
PROC5328,VMH,1178.19,6699.95,0.1758
PROC5328,PUSU,1705.84,6699.95,0.2546
PROC6012,CMPR,13737.31,50973.96,0.2694
PROC6012,GEN.1,37236.65,50973.96,0.7305
proc8090,OVEN,60.8,17214.33,0.0035
proc8090,RSAW,206.86,17214.33,0.012
proc8090,GEN.1,312.72,17214.33,0.0181
proc8090,CDS,473.81,17214.33,0.0275
proc8090,KB,651.32,17214.33,0.0378
proc8090,RSDD,678.78,17214.33,0.0394
proc8090,CNR,699.72,17214.33,0.0406
proc8090,RCS,901.8,17214.33,0.0523
proc8090,BRDR,938.03,17214.33,0.0544
proc8090,PBS,1097.14,17214.33,0.0637
proc8090,RMTP,1140,17214.33,0.0662
proc8090,DSAW.1,1827.17,17214.33,0.1061
proc8090,GEN,3973.7,17214.33,0.2308
proc8090,TPB,4252.48,17214.33,0.247
PROE3455,GEN.1.1,46965,46965,1
PROE6534,HYCY,35.56,24955.46,0.0014
PROE6534,HYWC,66.26,24955.46,0.0026
PROE6534,CPHP,75.96,24955.46,0.003
PROE6534,CNR,168,24955.46,0.0067
PROE6534,PBS,616,24955.46,0.0246
PROE6534,SL.1,23993.68,24955.46,0.9614
prof2170,SL.1,1876,87024.5,0.0215
prof2170,KB,6828,87024.5,0.0784
prof2170,SBL,78320.5,87024.5,0.8999
prof2556,PBS,255,23125.44,0.011
prof2556,ABL,612,23125.44,0.0264
prof2556,PC,1897.28,23125.44,0.082
prof2556,RTP,5817.16,23125.44,0.2515
prof2556,PULG,14544,23125.44,0.6289
PROF9450,PUSU,45.25,83230.05,0.0005
PROF9450,GEN,80,83230.05,0.0009
PROF9450,TPB,88.8,83230.05,0.001
PROF9450,BRDR,93.46,83230.05,0.0011
PROF9450,RCS,105.53,83230.05,0.0012
PROF9450,WTRB,174.55,83230.05,0.002
PROF9450,PC,176.16,83230.05,0.0021
PROF9450,SSL,230,83230.05,0.0027
PROF9450,VSPP,240,83230.05,0.0028
PROF9450,AOBR,306.67,83230.05,0.0036
PROF9450,EBS,509.04,83230.05,0.0061
PROF9450,MILD,510,83230.05,0.0061
PROF9450,CMPR,703.61,83230.05,0.0084
PROF9450,MLK9,808.08,83230.05,0.0097
PROF9450,E.1.1,1087.5,83230.05,0.013
PROF9450,RPSD,36378,83230.05,0.437
PROF9450,E.1,41693.4,83230.05,0.5009
PROF9455,EA,40.62,18454.5,0.0022
PROF9455,CPHP,71.14,18454.5,0.0038
PROF9455,GEN.1,76.71,18454.5,0.0041
PROF9455,LPL,79.52,18454.5,0.0043
PROF9455,VMH,122.45,18454.5,0.0066
PROF9455,RBB,132.41,18454.5,0.0071
PROF9455,RCS,157.96,18454.5,0.0085
PROF9455,SA,220.58,18454.5,0.0119
PROF9455,KB,229.97,18454.5,0.0124
PROF9455,BRDR,303.67,18454.5,0.0164
PROF9455,PC,416.68,18454.5,0.0225
PROF9455,PUSU,451.82,18454.5,0.0244
PROF9455,WTRB,621.12,18454.5,0.0336
PROF9455,DSAW.1,621.48,18454.5,0.0336
PROF9455,PBS,690,18454.5,0.0373
PROF9455,SPHE,787.84,18454.5,0.0426
PROF9455,TRPN,864.36,18454.5,0.0468
PROF9455,VCWD,1359.1,18454.5,0.0736
PROF9455,SL.1,2203.17,18454.5,0.1193
PROF9455,GEN,4444.16,18454.5,0.2408
PROF9455,FLCL,4559.74,18454.5,0.247
PROG1450,SBL,720.61,8971.75,0.0803
PROG1450,KB,1752.04,8971.75,0.1952
PROG1450,SL.1,6499.1,8971.75,0.7243
PROG6012,CNR,134.4,13081.35,0.0102
PROG6012,TPB,4452.49,13081.35,0.3403
PROG6012,PBS,8494.46,13081.35,0.6493
PROJ6022,QCT,17.78,71051.38,0.0002
PROJ6022,DRLH,29.79,71051.38,0.0004
PROJ6022,GRAG,52.55,71051.38,0.0007
PROJ6022,VCWD,83.15,71051.38,0.0011
PROJ6022,AOBR,87.28,71051.38,0.0012
PROJ6022,WDMA,122.02,71051.38,0.0017
PROJ6022,TREQ,123.63,71051.38,0.0017
PROJ6022,TW,156,71051.38,0.0021
PROJ6022,PHD,150.3,71051.38,0.0021
PROJ6022,CMPR.1.1,181.2,71051.38,0.0025
PROJ6022,VMH,184.24,71051.38,0.0025
PROJ6022,GEN.1,205.25,71051.38,0.0028
PROJ6022,COOL,266,71051.38,0.0037
PROJ6022,VSPP,312.72,71051.38,0.0044
PROJ6022,CHSW,366,71051.38,0.0051
PROJ6022,PLTT,460.6,71051.38,0.0064
PROJ6022,TRTI,534.04,71051.38,0.0075
PROJ6022,SL.1,596.8,71051.38,0.0083
PROJ6022,SSL,868.02,71051.38,0.0122
PROJ6022,OXYS,906.58,71051.38,0.0127
PROJ6022,TPB,988.65,71051.38,0.0139
PROJ6022,RSDD,1044.84,71051.38,0.0147
PROJ6022,RCS,1196.22,71051.38,0.0168
PROJ6022,SPHE,1230.41,71051.38,0.0173
PROJ6022,CMPR,1357.6,71051.38,0.0191
PROJ6022,CNR,1440,71051.38,0.0202
PROJ6022,KB,1600,71051.38,0.0225
PROJ6022,TEL,1629.12,71051.38,0.0229
PROJ6022,GEN,1730.95,71051.38,0.0243
PROJ6022,DSAW.1,1733.51,71051.38,0.0243
PROJ6022,LBLW,2080.55,71051.38,0.0292
PROJ6022,PUSM,2223.31,71051.38,0.0312
PROJ6022,DUNI,2244.49,71051.38,0.0315
PROJ6022,WTRB,2774.51,71051.38,0.039
PROJ6022,BRDR,3640.68,71051.38,0.0512
PROJ6022,ABL,4715.95,71051.38,0.0663
PROJ6022,CFG,5566.68,71051.38,0.0783
PROJ6022,PUSU,13055.96,71051.38,0.1837
PROJ6022,SBL,15094,71051.38,0.2124
PROJ7500,BRDR,113.69,21889.32,0.0051
PROJ7500,RFG,182.25,21889.32,0.0083
PROJ7500,WSTE,616,21889.32,0.0281
PROJ7500,ABL,728,21889.32,0.0332
PROJ7500,FLO,769.42,21889.32,0.0351
PROJ7500,COOL,2295,21889.32,0.1048
PROJ7500,SL.1,17184.96,21889.32,0.785
PROK1039,KB,160,7002.33,0.0228
PROK1039,SBL,2191.63,7002.33,0.3129
PROK1039,SL.1,4650.7,7002.33,0.6641
PROL1064,TPB,1081.1,36637.25,0.0295
PROL1064,PUSL,3675,36637.25,0.1003
PROL1064,PULG,4294.29,36637.25,0.1172
PROL1064,STSD,6079.5,36637.25,0.1659
PROL1064,PUSU,6129.06,36637.25,0.1672
PROL1064,PHDT,15378.3,36637.25,0.4197
PROL6000,LMRK,82.42,8253.51,0.0099
PROL6000,WTRB,161.6,8253.51,0.0195
PROL6000,CNR,462.69,8253.51,0.056
PROL6000,SL.1,550,8253.51,0.0666
PROL6000,SBL,600.72,8253.51,0.0727
PROL6000,TM,1590.32,8253.51,0.1926
PROL6000,KB,4805.76,8253.51,0.5822
PROM6004,LPL,59.4,9886.83,0.006
PROM6004,DUNI,113.7,9886.83,0.0115
PROM6004,PUSM,117.1,9886.83,0.0118
PROM6004,SL.1,176.47,9886.83,0.0178
PROM6004,CSET,198,9886.83,0.02
PROM6004,BRDR,322.4,9886.83,0.0326
PROM6004,CNR,370,9886.83,0.0374
PROM6004,GDK,538.8,9886.83,0.0544
PROM6004,HH.1,615.75,9886.83,0.0622
PROM6004,CMPR.1.1,651.28,9886.83,0.0658
PROM6004,CMPR,658.44,9886.83,0.0665
PROM6004,RPSD,2244.9,9886.83,0.227
PROM6004,E.1.1,3820.59,9886.83,0.3864
PROR2036,WTRB,276.36,14327.66,0.0192
PROR2036,TPB,641.3,14327.66,0.0447
PROR2036,GEN.1.1,13410,14327.66,0.9359
pror6001,WL,2839.62,21466.35,0.1322
pror6001,RSDD,5078.92,21466.35,0.2365
pror6001,RSSD,5769.67,21466.35,0.2687
pror6001,RPSD,7778.14,21466.35,0.3623
PROT1000,RCS,278.79,24743.36,0.0112
PROT1000,BRDR,345.41,24743.36,0.0139
PROT1000,PC,403.9,24743.36,0.0163
PROT1000,PBS,938.52,24743.36,0.0379
PROT1000,RSSD,1402.84,24743.36,0.0566
PROT1000,GEN,1436.46,24743.36,0.058
PROT1000,TRTI,1446.65,24743.36,0.0584
PROT1000,E.1,3995.16,24743.36,0.1614
PROT1000,GEN.1,4900,24743.36,0.198
PROT1000,TPB,9595.63,24743.36,0.3878
PROT4618,AOBR,51.96,38069.52,0.0013
PROT4618,PUSU,78.06,38069.52,0.002
PROT4618,BRDR,291.87,38069.52,0.0076
PROT4618,TM,504.24,38069.52,0.0132
PROT4618,KB,580.36,38069.52,0.0152
PROT4618,UTE,614.08,38069.52,0.0161
PROT4618,RCS,785.4,38069.52,0.0206
PROT4618,TRWC,1120,38069.52,0.0294
PROT4618,ARW,1460.16,38069.52,0.0383
PROT4618,LT,2695.8,38069.52,0.0708
PROT4618,CMPR,3718.57,38069.52,0.0976
PROT4618,TRTI,9754.42,38069.52,0.2562
PROT4618,TLI,16414.6,38069.52,0.4311
prot6001,WHPR,74.34,17770.66,0.0041
prot6001,CHSW,95.35,17770.66,0.0053
prot6001,BRSC,148.68,17770.66,0.0083
prot6001,HYDM,157.6,17770.66,0.0088
prot6001,CPHP,284.56,17770.66,0.016
prot6001,TPB,561.8,17770.66,0.0316
prot6001,PBS,569.94,17770.66,0.032
prot6001,FJC,702.24,17770.66,0.0395
prot6001,SL.1,890.16,17770.66,0.05
prot6001,GEN.1,999.62,17770.66,0.0562
prot6001,DBL,1188.81,17770.66,0.0668
prot6001,GEN.1.1,12097.56,17770.66,0.6807
PROT6016,SFLE,44.44,5318.73,0.0083
PROT6016,SAFL,76.76,5318.73,0.0144
PROT6016,SL.1,510.71,5318.73,0.096
PROT6016,CMPR,4686.82,5318.73,0.8811
PROT8900,AOBR,737.38,15462.47,0.0476
PROT8900,PULG,4940,15462.47,0.3194
PROT8900,CMPR,9785.09,15462.47,0.6328
PSGB3100,DRLC,8.8,31605.86,0.0002
PSGB3100,TREQ,41.21,31605.86,0.0013
PSGB3100,VCWD,101.82,31605.86,0.0032
PSGB3100,KB,140,31605.86,0.0044
PSGB3100,BRDR,206.16,31605.86,0.0065
PSGB3100,CMPR,256.82,31605.86,0.0081
PSGB3100,RCS,546.52,31605.86,0.0172
PSGB3100,VCCL,848.54,31605.86,0.0268
PSGB3100,WLCS,1348.65,31605.86,0.0426
PSGB3100,SL.1,13801.54,31605.86,0.4366
PSGB3100,TW,14305.8,31605.86,0.4526
PSPA3919,BRSC,74.34,96066.06,0.0007
PSPA3919,WHPR,84,96066.06,0.0008
PSPA3919,TPG,96.96,96066.06,0.001
PSPA3919,SPHE,151.92,96066.06,0.0015
PSPA3919,SBL,271.52,96066.06,0.0028
PSPA3919,CSK,381.4,96066.06,0.0039
PSPA3919,RSDD,824.01,96066.06,0.0085
PSPA3919,SL.1,923.26,96066.06,0.0096
PSPA3919,ASC,1709.82,96066.06,0.0177
PSPA3919,GDK,2801.76,96066.06,0.0291
PSPA3919,RTP,3988.81,96066.06,0.0415
PSPA3919,TPB,6752.82,96066.06,0.0702
PSPA3919,KB,7024.89,96066.06,0.0731
PSPA3919,MSB,8940,96066.06,0.093
PSPA3919,PUSU,12911.94,96066.06,0.1344
PSPA3919,PTB,15047.89,96066.06,0.1566
PSPA3919,GEN.1,34080.72,96066.06,0.3547
PTFO6000,AOBR,51.96,12802.53,0.004
PTFO6000,BRSC,138.04,12802.53,0.0107
PTFO6000,WHPR,207.42,12802.53,0.0162
PTFO6000,VBSX,435.41,12802.53,0.034
PTFO6000,CHB,1284.44,12802.53,0.1003
PTFO6000,DUNI,2033.09,12802.53,0.1588
PTFO6000,SCBR,2235.11,12802.53,0.1745
PTFO6000,RBB,2872.68,12802.53,0.2243
PTFO6000,VBFX,3544.38,12802.53,0.2768
puch0775,EB,45,6848.74,0.0065
puch0775,E.1,486.54,6848.74,0.071
puch0775,KB,2113.6,6848.74,0.3086
puch0775,CNR,4203.6,6848.74,0.6137
PUMP9669,DRLC,45.25,65586.93,0.0006
PUMP9669,SWFT,63.96,65586.93,0.0009
PUMP9669,PUSU,113.02,65586.93,0.0017
PUMP9669,BRDR,139,65586.93,0.0021
PUMP9669,VAN,288.48,65586.93,0.0043
PUMP9669,TRTI,290.9,65586.93,0.0044
PUMP9669,GEN,469.8,65586.93,0.0071
PUMP9669,PUSM,921.2,65586.93,0.014
PUMP9669,TRBC,1161.2,65586.93,0.0177
PUMP9669,STSD,1972.49,65586.93,0.03
PUMP9669,PUSL,15663.93,65586.93,0.2388
PUMP9669,PHH,16806.1,65586.93,0.2562
PUMP9669,PULG,27651.6,65586.93,0.4216
PUPO1002,SCAT,8.97,32789.89,0.0002
PUPO1002,MCFA,20.68,32789.89,0.0006
PUPO1002,BRSC,34.51,32789.89,0.001
PUPO1002,NBL.1,38.15,32789.89,0.0011
PUPO1002,ENGH,46.61,32789.89,0.0014
PUPO1002,EA,59.17,32789.89,0.0018
PUPO1002,SAW.1,61.35,32789.89,0.0018
PUPO1002,SL.1,81.79,32789.89,0.0024
PUPO1002,TRSC,91.03,32789.89,0.0027
PUPO1002,CPTD,110.45,32789.89,0.0033
PUPO1002,EVBR,116.87,32789.89,0.0035
PUPO1002,HDGE,136.59,32789.89,0.0041
PUPO1002,LMWR,142.65,32789.89,0.0043
PUPO1002,DUNI,141.93,32789.89,0.0043
PUPO1002,FGSH,142.1,32789.89,0.0043
PUPO1002,TAL,143,32789.89,0.0043
PUPO1002,PHD,144.2,32789.89,0.0043
PUPO1002,TM,167.09,32789.89,0.005
PUPO1002,TRTI,172.44,32789.89,0.0052
PUPO1002,WDMA,176.68,32789.89,0.0053
PUPO1002,E.1.1,191.85,32789.89,0.0058
PUPO1002,PUSM,212.47,32789.89,0.0064
PUPO1002,VBFX,236.73,32789.89,0.0072
PUPO1002,WTRB,272.29,32789.89,0.0083
PUPO1002,FKT,301.17,32789.89,0.0091
PUPO1002,CHV,309.15,32789.89,0.0094
PUPO1002,DRMB,335.42,32789.89,0.0102
PUPO1002,CHSW,364.91,32789.89,0.0111
PUPO1002,VSPP,397.55,32789.89,0.0121
PUPO1002,PC,402.41,32789.89,0.0122
PUPO1002,GEN,411.75,32789.89,0.0125
PUPO1002,CDS,438.51,32789.89,0.0133
PUPO1002,RCS,544.56,32789.89,0.0166
PUPO1002,OXYS,641.52,32789.89,0.0195
PUPO1002,CFG,710.31,32789.89,0.0216
PUPO1002,SPHE,714.04,32789.89,0.0217
PUPO1002,RP,757.86,32789.89,0.0231
PUPO1002,RTP,758.76,32789.89,0.0231
PUPO1002,UTE,765.57,32789.89,0.0233
PUPO1002,CMPR,809.96,32789.89,0.0247
PUPO1002,RBB,1024.52,32789.89,0.0312
PUPO1002,VBSX,1085.6,32789.89,0.0331
PUPO1002,EXFA,1107.72,32789.89,0.0337
PUPO1002,PAH,1218.17,32789.89,0.0371
PUPO1002,FLO,1251.86,32789.89,0.0381
PUPO1002,GEN.1,1551.05,32789.89,0.0473
PUPO1002,PUSU,1712.32,32789.89,0.0522
PUPO1002,SBL,2140.61,32789.89,0.0652
PUPO1002,CVY,2205,32789.89,0.0672
PUPO1002,RSDD,3238.29,32789.89,0.0987
PUPO1002,TPB,4641.7,32789.89,0.1415
QAEN6000,LSK,27.47,24565.08,0.0011
QAEN6000,TRSC,28.03,24565.08,0.0011
QAEN6000,FLO,48.48,24565.08,0.0019
QAEN6000,EXFA,88.88,24565.08,0.0036
QAEN6000,VCWD,101.82,24565.08,0.0041
QAEN6000,PLTT,106.44,24565.08,0.0043
QAEN6000,WTRB,126.06,24565.08,0.0051
QAEN6000,HYCY,142.24,24565.08,0.0057
QAEN6000,VMH,145.44,24565.08,0.0059
QAEN6000,TRPA,156.18,24565.08,0.0063
QAEN6000,GEN,184.89,24565.08,0.0075
QAEN6000,FJC,187.48,24565.08,0.0076
QAEN6000,MILD,238.38,24565.08,0.0097
QAEN6000,GPC,248.88,24565.08,0.0101
QAEN6000,RSDD,262.62,24565.08,0.0106
QAEN6000,CDS,347.48,24565.08,0.0141
QAEN6000,CPHP,563.23,24565.08,0.0229
QAEN6000,WDMA,572.12,24565.08,0.0232
QAEN6000,CMPR,851.72,24565.08,0.0346
QAEN6000,SL.1,1016.61,24565.08,0.0413
QAEN6000,HCPE,1038.4,24565.08,0.0422
QAEN6000,LHC,1076.34,24565.08,0.0438
QAEN6000,KB,1599.31,24565.08,0.0651
QAEN6000,GEN.1,3976.7,24565.08,0.1618
QAEN6000,TPB,5417.76,24565.08,0.2205
QAEN6000,SBL,6012.12,24565.08,0.2447
QANS1000,PC,74.67,15508.15,0.0048
QANS1000,PUSM,98.58,15508.15,0.0063
QANS1000,DUNI,108.28,15508.15,0.0069
QANS1000,GEN,161.22,15508.15,0.0103
QANS1000,TRTI,172.24,15508.15,0.0111
QANS1000,RCS,181.56,15508.15,0.0117
QANS1000,WTRB,260.2,15508.15,0.0167
QANS1000,BRDR,267.27,15508.15,0.0172
QANS1000,RSDD,280,15508.15,0.018
QANS1000,PHD,300.6,15508.15,0.0193
QANS1000,VCWD,387.88,15508.15,0.025
QANS1000,E.1.1,399.64,15508.15,0.0257
QANS1000,TPB,425.88,15508.15,0.0274
QANS1000,SBL,1115.8,15508.15,0.0719
QANS1000,SSL,1462.5,15508.15,0.0943
QANS1000,SL.1,1861.83,15508.15,0.12
QANS1000,GEN.1,7950,15508.15,0.5126
qant6001,SL.1,69999.64,69999.64,1
QBIC6000,TREQ,82.42,7273.24,0.0113
QBIC6000,VCWD,270,7273.24,0.0371
QBIC6000,TRFB,1099.5,7273.24,0.1511
QBIC6000,SL.1,5821.32,7273.24,0.8003
QMFC9949,TRSC,23.43,7132.14,0.0032
QMFC9949,VBFX,71.92,7132.14,0.01
QMFC9949,VSPP,104.24,7132.14,0.0146
QMFC9949,WTRB,122.83,7132.14,0.0172
QMFC9949,LPL,127.72,7132.14,0.0179
QMFC9949,AOBR,268.28,7132.14,0.0376
QMFC9949,TRBC,342.61,7132.14,0.048
QMFC9949,BRDR,517.2,7132.14,0.0725
QMFC9949,GEN,1248.34,7132.14,0.175
QMFC9949,CNR,1250.99,7132.14,0.1754
QMFC9949,TRTI,1312.32,7132.14,0.184
QMFC9949,CMPR,1742.26,7132.14,0.2442
QUAL1000,BRDR,48.37,25661.59,0.0018
QUAL1000,WTRB,113.66,25661.59,0.0044
QUAL1000,DRMB,118.83,25661.59,0.0046
QUAL1000,TRTI,207.94,25661.59,0.0081
QUAL1000,DSAW.1,264.8,25661.59,0.0103
QUAL1000,VCWD,271.28,25661.59,0.0105
QUAL1000,VSPP,286.2,25661.59,0.0111
QUAL1000,EA,399.12,25661.59,0.0155
QUAL1000,CTM,426.23,25661.59,0.0166
QUAL1000,GL7,568.45,25661.59,0.0221
QUAL1000,EBS,673.03,25661.59,0.0262
QUAL1000,CDS,896.58,25661.59,0.0349
QUAL1000,CMWR,2247.4,25661.59,0.0875
QUAL1000,RSDD,2343.68,25661.59,0.0913
QUAL1000,MSB,2860,25661.59,0.1114
QUAL1000,SSL,3628.8,25661.59,0.1414
QUAL1000,E.1,10307.22,25661.59,0.4016
QUAL1236,KB,1350,11438,0.118
QUAL1236,SL.1,1414.4,11438,0.1236
QUAL1236,SBL,8673.6,11438,0.7583
QUAL6999,GEN.1,216.56,13783.54,0.0157
QUAL6999,KB,917.6,13783.54,0.0665
QUAL6999,SL.1,12649.38,13783.54,0.9177
QUAT2378,TW,78.13,12601.3,0.0062
QUAT2378,DSAW.1,491.27,12601.3,0.0389
QUAT2378,SL.1,12031.9,12601.3,0.9548
QUEA6000,CMPR.1.1,191.52,35094.76,0.0054
QUEA6000,CMPR,428.06,35094.76,0.0121
QUEA6000,TPB,1849.9,35094.76,0.0527
QUEA6000,PULG,9564.95,35094.76,0.2725
QUEA6000,PUSL,23060.33,35094.76,0.657
QUEE6045,EB,164.04,101719.24,0.0016
QUEE6045,RFG,369.36,101719.24,0.0036
QUEE6045,PUSM,538.2,101719.24,0.0052
QUEE6045,AIRC,646,101719.24,0.0063
QUEE6045,SFTY,688.44,101719.24,0.0067
QUEE6045,PTB,942.5,101719.24,0.0092
QUEE6045,BRDR,984.27,101719.24,0.0096
QUEE6045,GEN,1013.32,101719.24,0.0099
QUEE6045,E.1,2011.92,101719.24,0.0197
QUEE6045,WTRB,2669.9,101719.24,0.0262
QUEE6045,RPSD,3312,101719.24,0.0325
QUEE6045,TM,3863.74,101719.24,0.0379
QUEE6045,PBS,7571.88,101719.24,0.0744
QUEE6045,RMTP,8732.64,101719.24,0.0858
QUEE6045,KB,11069.32,101719.24,0.1088
QUEE6045,CMPR,15056.47,101719.24,0.148
QUEE6045,LT,15200,101719.24,0.1494
QUEE6045,SBL,26885.24,101719.24,0.2643
QUIC1019,TRSC,34.25,55591.52,0.0006
QUIC1019,SA,41.78,55591.52,0.0007
QUIC1019,BRSC,69.02,55591.52,0.0012
QUIC1019,TRNC,129.29,55591.52,0.0023
QUIC1019,BRDR,140.6,55591.52,0.0025
QUIC1019,VM ,180,55591.52,0.0032
QUIC1019,VSPP,195.14,55591.52,0.0035
QUIC1019,VCCL,198.78,55591.52,0.0035
QUIC1019,CMPR.1.1,229.2,55591.52,0.0041
QUIC1019,CDS,397.34,55591.52,0.0071
QUIC1019,HYHP.1,499.2,55591.52,0.0089
QUIC1019,VCWD,506.26,55591.52,0.0091
QUIC1019,GEN,530.08,55591.52,0.0095
QUIC1019,DUNI,692.32,55591.52,0.0124
QUIC1019,MCFA,707.18,55591.52,0.0127
QUIC1019,DSAW.1,839.26,55591.52,0.015
QUIC1019,PUSU,995.2,55591.52,0.0179
QUIC1019,WLCS,1038.94,55591.52,0.0186
QUIC1019,PUSM,1211.59,55591.52,0.0217
QUIC1019,RCS,1335.48,55591.52,0.024
QUIC1019,EXFA,1726.45,55591.52,0.031
QUIC1019,PC,2278.47,55591.52,0.0409
QUIC1019,SSL,5200,55591.52,0.0935
QUIC1019,SL.1,9095.14,55591.52,0.1636
QUIC1019,RTP,27320.55,55591.52,0.4914
QUIC1814,DRLC,45.25,52575.77,0.0008
QUIC1814,GRAG,42.83,52575.77,0.0008
QUIC1814,CMPR.1.1,54.57,52575.77,0.001
QUIC1814,HCPE,84.04,52575.77,0.0015
QUIC1814,AORD,89.7,52575.77,0.0017
QUIC1814,GPC,124.44,52575.77,0.0023
QUIC1814,GEN.1,141.41,52575.77,0.0026
QUIC1814,IMWR,142.22,52575.77,0.0027
QUIC1814,GL7,161.62,52575.77,0.003
QUIC1814,HCP,163.24,52575.77,0.0031
QUIC1814,HYCY,174.54,52575.77,0.0033
QUIC1814,CPHP,227.88,52575.77,0.0043
QUIC1814,HYDM,246.1,52575.77,0.0046
QUIC1814,DRMB,263.44,52575.77,0.005
QUIC1814,TRFU,304.35,52575.77,0.0057
QUIC1814,WTRB,311.8,52575.77,0.0059
QUIC1814,DSAW.1,325.8,52575.77,0.0061
QUIC1814,VCWD,407.28,52575.77,0.0077
QUIC1814,BRDR,722.03,52575.77,0.0137
QUIC1814,EF,726.5,52575.77,0.0138
QUIC1814,PC,867.18,52575.77,0.0164
QUIC1814,RCS,1105.48,52575.77,0.021
QUIC1814,VBFX,1155.64,52575.77,0.0219
QUIC1814,MSB,1200,52575.77,0.0228
QUIC1814,LHC,1454.6,52575.77,0.0276
QUIC1814,PUSU,2464.7,52575.77,0.0468
QUIC1814,AOBR,2738.99,52575.77,0.052
QUIC1814,CMPR,7971.09,52575.77,0.1516
QUIC1814,RSDD,12130.38,52575.77,0.2307
QUIC1814,LT,16728.67,52575.77,0.3181
QUIC4220,RSSD,3400,7426.61,0.4578
QUIC4220,TPB,4026.61,7426.61,0.5421
QUIC6002,KB,2389.47,6207.6,0.3849
QUIC6002,SL.1,3818.13,6207.6,0.615
RAAR6000,RPSD,4770,28307.36,0.1685
RAAR6000,RSSD,8613.92,28307.36,0.3042
RAAR6000,GA,14923.44,28307.36,0.5271
RABM6000,PC,113.13,105535.73,0.001
RABM6000,DUNI,172.11,105535.73,0.0016
RABM6000,VBFX,215.76,105535.73,0.002
RABM6000,CDS,867.9,105535.73,0.0082
RABM6000,EXTL,981.72,105535.73,0.0093
RABM6000,KB,1178.19,105535.73,0.0111
RABM6000,DBL,3141.99,105535.73,0.0297
RABM6000,PBS,3190,105535.73,0.0302
RABM6000,WDMA,8400,105535.73,0.0795
RABM6000,TEL,15000,105535.73,0.1421
RABM6000,GEN.1,72274.93,105535.73,0.6848
RADI1006,WHPR,19.5,20935.78,0.0009
RADI1006,MEB,25.11,20935.78,0.0011
RADI1006,EA,23.32,20935.78,0.0011
RADI1006,CNCS,33.26,20935.78,0.0015
RADI1006,TREQ,38.42,20935.78,0.0018
RADI1006,CNBF,43.42,20935.78,0.002
RADI1006,PUSM,57.12,20935.78,0.0027
RADI1006,MLBK,63.11,20935.78,0.003
RADI1006,MLTC,79,20935.78,0.0037
RADI1006,OXYS,129.75,20935.78,0.0061
RADI1006,VCWD,180.86,20935.78,0.0086
RADI1006,RCS,193.43,20935.78,0.0092
RADI1006,VBFX,234.7,20935.78,0.0112
RADI1006,PC,237.81,20935.78,0.0113
RADI1006,DUNI,245.02,20935.78,0.0117
RADI1006,HH.1,335.24,20935.78,0.016
RADI1006,WTRB,365.8,20935.78,0.0174
RADI1006,AOBR,415.68,20935.78,0.0198
RADI1006,PUSU,458.22,20935.78,0.0218
RADI1006,GEN,608.16,20935.78,0.029
RADI1006,TPB,695.45,20935.78,0.0332
RADI1006,WDMA,731.92,20935.78,0.0349
RADI1006,VSPP,830.57,20935.78,0.0396
RADI1006,E.1.1,1174.5,20935.78,0.0561
RADI1006,CMPR,1353.07,20935.78,0.0646
RADI1006,MILD,1418.09,20935.78,0.0677
RADI1006,SBL,5336.02,20935.78,0.2548
RADI1006,KB,5609.23,20935.78,0.2679
RADU4233,AOBR,93.74,6401.78,0.0146
RADU4233,DSAW.1,108.6,6401.78,0.0169
RADU4233,PC,145.78,6401.78,0.0227
RADU4233,CMPR,182.63,6401.78,0.0285
RADU4233,EXFA,183.28,6401.78,0.0286
RADU4233,COOL,213.4,6401.78,0.0333
RADU4233,VMH,252.93,6401.78,0.0395
RADU4233,CSG,559.98,6401.78,0.0874
RADU4233,RP,610.92,6401.78,0.0954
RADU4233,E.1.1,1504.65,6401.78,0.235
RADU4233,RCS,2545.87,6401.78,0.3976
RAIL6999,YDS,67.88,13610.69,0.0049
RAIL6999,LT,260,13610.69,0.0191
RAIL6999,CBKE,581.8,13610.69,0.0427
RAIL6999,E.1.1,1181.01,13610.69,0.0867
RAIL6999,E.1,11520,13610.69,0.8463
RALL027,GEN,180,42345.48,0.0042
RALL027,MSB,360,42345.48,0.0085
RALL027,COM,479.92,42345.48,0.0113
RALL027,PBE,599.9,42345.48,0.0141
RALL027,SL.1,750,42345.48,0.0177
RALL027,TLT,749.98,42345.48,0.0177
RALL027,GEN.1.1,770,42345.48,0.0181
RALL027,SBL,1050,42345.48,0.0247
RALL027,TBK,1319.85,42345.48,0.0311
RALL027,CMPR,1400,42345.48,0.033
RALL027,KB,1750,42345.48,0.0413
RALL027,TEL,1808,42345.48,0.0426
RALL027,PTB,2999.85,42345.48,0.0708
